AreaManagerId,FareCalculationCode,StartDateFarePart,StartDurationFarePart,EndDurationFarePart,AmountFarePart,StepSizeFarePart,EndDateFarePart,AmountCumulative
58,TAR06,20120906,60,999999,0.00888889,1,20140101,0.50000000
361,REG01AV,20200201,0,999999,0.06100000,1,29991231,0.00000000
1961,TAR01,20190101,40,999999,0.01000000,1,29991231,0.70000000
361,REG16,20190822,0,60,0.00000000,1,20200201,0.00000000
200,GAR08,20131212,0,999999,12.80000000,750,20140101,0.00000000
361,GAR01,20190201,33,999999,0.03033333,1,20200201,1.00000000
164,TAR03,20120214,0,999999,0.02166667,1,20120215,0.00000000
2062,GAR10,20131105,0,999999,22.00000000,1440,29991231,0.00000000
200,TAR04,20190101,0,999999,0.03683333,1,29991231,0.00000000
2062,GAR31,20131105,0,999999,0.00000000,855,29991231,0.00000000
377,TAR02,20190101,0,999999,0.04333333,1,20200117,0.00000000
344,TAR05,20140101,0,30,0.20000000,30,20150101,0.00000000
361,REG13,20190201,0,999999,0.04650000,1,20200201,0.00000000
361,REG13,20200201,0,999999,0.04783333,1,29991231,0.00000000
2062,DAGK3E,20130919,0,999999,3.30000000,1440,29991231,0.00000000
361,REG08,20200201,0,999999,0.04783333,1,29991231,0.00000000
200,GAR07,20140101,0,999999,0.50000000,13,20170201,0.00000000
361,REG02,20190201,0,999999,0.04650000,1,20200201,0.00000000
344,AVK02,20131201,0,999999,8.13000000,240,20150101,0.00000000
2449,TER15,20131108,0,999999,0.50000000,20,29991231,0.00000000
164,TAR03,20120216,0,999999,0.02166667,1,20130101,0.00000000
361,REG16,20190822,60,168,0.03183333,1,20200201,0.00000000
361,GAR04,20200201,0,999999,16.70000000,1440,29991231,0.00000000
216,TAR02,20131022,0,999999,2.00000000,720,29991231,0.00000000
200,TAR06,20170101,0,999999,13.43000000,1440,20170220,0.00000000
2459,GAR08,20131111,0,999999,42.00000000,1440,29991231,0.00000000
828,GAR01,20191112,0,999999,0.02500000,1,29991231,0.00000000
545,GAR01,20131008,0,999999,2.75000000,900,29991231,0.00000000
642,GAR01,20130926,60,120,0.00000000,60,29991231,1.50000000
344,AVK02,20130101,0,999999,6.30000000,240,20131201,0.00000000
200,GAR05,20150701,0,999999,0.02777778,1,20170201,0.00000000
203,TAR02,20130101,0,999999,0.02000000,1,29991231,0.00000000
200,GAR10,20140101,0,999999,5.60000000,720,20170201,0.00000000
200,GAR13,20150701,0,999999,4.50000000,720,20170201,0.00000000
796,TAR11,20130101,0,999999,0.03333333,1,20130117,0.00000000
748,TAR01,20120710,120,999999,6.00000000,600,20121115,2.28000000
153,TAR1,20180101,0,999999,0.04833333,1,20190101,0.00000000
2449,GAR50,20140901,0,999999,30.00000000,1440,29991231,0.00000000
200,GAR05,20170201,0,999999,0.50150000,17,29991231,0.00000000
642,TAR7891,20140414,0,60,0.02500000,1,20140415,0.00000000
748,NULL,20120621,0,999999,0.00000000,1,29991231,0.00000000
153,TAR2,20180101,0,120,0.04833333,1,20190101,0.00000000
164,TAR02,20120206,0,999999,0.00014811,1,20120214,0.00000000
505,TAR7851,20130314,1440,999999,1.00000000,240,20130320,0.00000000
453,TAR01,20120525,0,999999,0.02000000,1,20140101,0.00000000
160,TAR01,20140703,0,999999,0.01666667,1,20150101,0.00000000
2459,GAR02,20131111,0,999999,20.00000000,1440,29991231,0.00000000
377,TAR02,20130101,0,12,0.45000000,12,20140407,0.00000000
2460,GAR20,20131112,0,999999,0.02000000,1,29991231,0.00000000
505,GAR07,20200714,0,999999,2.30000000,60,29991231,0.00000000
307,VRIJ01,20120620,0,999999,0.00000000,1,29991231,0.00000000
794,TAR02,20120401,0,999999,0.03000000,1,29991231,0.00000000
828,GAR02,20131009,0,999999,1.45000000,60,20191112,0.00000000
1900,GAR01,20140630,0,999999,0.01666667,1,29991231,0.00000000
222,TAR07,20131024,0,999999,7.20000000,720,29991231,0.00000000
268,GAR01,20131002,0,999999,2.45000000,60,20140101,0.00000000
828,GAR02,20191112,0,999999,2.50000000,240,29991231,0.00000000
203,TAR02,20120905,0,999999,0.01833333,1,20130101,0.00000000
757,TAR02,20120307,0,999999,0.01428571,1,20120308,0.00000000
824,TAR_HOOG,20200101,45,60,0.05000000,1,29991231,1.19999985
402,TAR01,20120222,0,999999,0.05666667,1,20131129,0.00000000
503,TAR07,20131029,0,999999,0.00000000,1440,29991231,0.00000000
74,STATDON,20130308,0,240,2.00000000,240,29991231,0.00000000
344,DAG03,20140101,0,999999,16.98000000,720,20150101,0.00000000
988,TER1,20131001,0,999999,1.10000000,60,20141027,0.00000000
202,GPTAR01,20130924,0,999999,1.90000000,60,29991231,0.00000000
70,VRIJ,20130527,0,999999,0.00000000,1,29991231,0.00000000
74,TAR1,20140715,240,999999,2.50000000,240,29991231,3.50000000
268,TAR_RB_DAG,20190301,0,999999,9.00000000,1440,29991231,0.00000000
824,TAR_LAAG,20200101,240,999999,0.00000000,1,29991231,5.80000080
200,GAR09,20140101,0,999999,10.60000000,720,20170201,0.00000000
90,GAR04,20180116,0,999999,2.50000000,1440,20200714,0.00000000
268,TAR_RB_WK,20190301,0,999999,31.00000000,10080,29991231,0.00000000
503,TAR06,20131029,60,999999,1.50000000,60,20131204,0.50000000
307,TAR01,20110101,60,9999,0.00000000,1,20120928,2.30000000
307,TAR06,20120928,0,999999,0.03000000,1,29991231,0.00000000
268,TAR_RB_MND,20190301,0,999999,90.00000000,44640,29991231,0.00000000
268,TAR_RB_1,20190301,0,999999,0.30000000,10,29991231,0.00000000
200,TAR03,20170101,0,999999,14.15000000,1440,20170220,0.00000000
677,NULL,20190507,0,999999,0.00000000,1,29991231,0.00000000
772,TER09,20150107,0,60,1.50000000,60,20190515,0.00000000
505,TAR7871,20130314,1440,999999,1.00000000,240,20130318,0.00000000
200,GAR03,20150701,0,999999,0.02000000,1,20170201,0.00000000
2449,GAR11,20131107,60,120,0.50000000,60,29991231,0.00000000
503,503_GAST,20131022,0,999999,2.50000000,60,20131023,0.00000000
160,TAR01,20130101,0,999999,0.10000000,6,20140703,0.00000000
2449,GAR10,20140901,0,999999,8.80000000,1440,29991231,0.00000000
200,GAR06,20150701,0,999999,0.01562500,1,20170201,0.00000000
74,TAR1,20140715,175,240,0.00000000,1,29991231,3.50000000
772,TER03,20131023,60,999999,1.20000000,60,20190515,1.40000000
2449,GAR40,20140901,0,999999,1.00000000,24,29991231,0.00000000
772,GAR02,20131002,0,999999,14.00000000,420,20190515,0.00000000
772,GAR04,20131023,0,60,2.40000000,60,20190515,0.00000000
772,TER04,20150107,0,60,2.40000000,60,20190515,0.00000000
824,TAR_HOOG,20200101,15,45,0.03333333,1,29991231,0.19999995
2449,TAR01,20130918,90,120,2.00000000,30,29991231,0.00000000
824,TAR_HOOG,20190101,15,60,0.03333333,1,20200101,0.19999995
824,TAR_HOOG,20190101,60,999999,0.03333333,1,20200101,1.69999980
503,503_NIJP,20131022,0,999999,2.00000000,60,20131023,0.00000000
267,TAR03,20140724,120,180,0.03500000,1,20141031,2.10000000
34,36020,20120306,352,999999,0.00000000,352,20120328,11.00000000
34,DAG03,20120328,0,999999,5.00000000,270,20120330,0.00000000
518,GAR09,20130930,0,999999,20.00000000,1440,29991231,0.00000000
713,TER02,20131010,0,999999,2.00000000,1440,29991231,0.00000000
599,GAR09,20131011,0,999999,0.00000000,1,29991231,0.00000000
153,TAR2,20130101,0,120,0.04000000,1,20140106,0.00000000
938,TAR01,20120503,60,120,0.01333333,1,29991231,0.70000020
2449,TER02,20131106,0,20,0.00000000,20,29991231,0.00000000
824,TAR_LAAG,20200101,0,240,0.02416667,1,29991231,0.00000000
373,TARNUL,20131001,0,999999,0.00000000,1,20140228,0.00000000
2062,TER07,20131031,0,999999,11.00000000,1440,29991231,0.00000000
2062,TER08,20131104,60,120,2.40000000,60,29991231,1.20000000
988,GAR04,20141027,0,999999,0.00000000,1,29991231,0.00000000
984,TAR03,20120502,0,999999,0.23858333,10,20130101,0.00000000
344,AVK02,20111123,0,999999,6.10000000,240,20120101,0.00000000
824,TAR_HOOG,20200101,0,15,0.01333333,1,29991231,0.00000000
824,TAR_LAAG,20190101,240,999999,0.00000000,1,20200101,4.80000000
503,TAR01,20131022,0,999999,2.00000000,60,20131203,0.00000000
303,NULL,20120712,0,999999,0.00000000,1,29991231,0.00000000
2062,GAR11,20131030,0,120,1.60000000,120,29991231,0.00000000
983,TAR01,20120710,0,999999,0.10666667,4,20130101,0.00000000
2449,DAGK10E,20130918,0,999999,10.00000000,1440,29991231,0.00000000
824,TAR_LAAG,20190101,0,240,0.02000000,1,20200101,0.00000000
200,GAR10,20131212,0,999999,5.30000000,600,20140101,0.00000000
2062,TAR03,20130919,0,999999,1.00000000,60,29991231,0.00000000
361,REG054UURS,20120405,0,999999,3.00000000,240,20130501,0.00000000
2462,TER06,20131114,0,999999,0.50000000,12,29991231,0.00000000
824,TAR_HOOG,20200101,60,999999,0.03750000,1,29991231,1.94999985
74,UURTARIEF,20130308,0,120,0.02000000,1,20140715,0.00000000
1895,NULL,20120608,0,999999,0.00000000,60,29991231,0.00000000
377,TAR02,20130101,12,999999,0.03750000,1,20140407,0.45000000
344,TAR02,20120101,0,999999,0.04333333,1,20130101,0.00000000
938,TAR01,20120503,0,60,0.01166667,1,29991231,0.00000000
824,TAR_HOOG,20190101,0,15,0.01333333,1,20200101,0.00000000
777,F,20130716,0,999999,0.02333333,1,20130903,0.00000000
2462,TER01,20131114,30,999999,0.50000000,30,29991231,0.50000000
177,REG02,20120502,0,999999,0.00000000,1,29991231,0.00000000
2062,GAR37,20131105,0,999999,16.50000000,1440,20140722,0.00000000
2449,GAR24,20131107,0,999999,5.00000000,1440,29991231,0.00000000
2448,GAR09,20131118,0,999999,17.00000000,1440,29991231,0.00000000
439,GORS,20131125,0,60,0.00833333,1,20131128,0.00000000
353,TAR02,20130125,0,999999,0.02333333,1,20140331,0.00000000
344,DAG01,20111123,0,999999,29.30000000,1140,20120101,0.00000000
988,TAR01,20141027,0,999999,0.10000000,5,29991231,0.00000000
361,REG07,20200201,0,999999,0.04783333,1,29991231,0.00000000
166,TAR02,20130101,0,999999,0.13000000,6,20140101,0.00000000
58,TAR01,20120704,0,999999,0.00833333,1,20130701,0.00000000
983,TAR03,20120706,0,999999,12.50000000,780,20130101,0.00000000
2449,GAR26,20131107,0,999999,1.00000000,60,29991231,0.00000000
642,TAR7893,20140414,0,999999,0.01333333,1,29991231,0.00000000
484,CPL01,20150505,0,999999,0.00000000,1,29991231,0.00000000
2449,GAR23,20131107,120,180,1.00000000,60,29991231,0.00000000
222,TAR09,20131024,0,999999,10.80000000,720,29991231,0.00000000
2062,GAR38,20131105,0,999999,0.02416667,1,20140401,0.00000000
2062,TER14,20131106,0,999999,0.10666667,8,29991231,0.00000000
984,GAR02,20131122,0,999999,8.70000000,1440,20140101,0.00000000
150,TAR01,20121218,0,999999,0.03571429,1,20140101,0.00000000
141,GAR01,20130917,0,999999,1.20000000,60,20131015,0.00000000
34,AVOND03,20140101,0,999999,2.50000000,240,20140801,0.00000000
34,36010,20160201,6,999999,0.04166667,1,20190101,0.49999998
361,GAR01,20200201,0,33,1.02850000,33,29991231,0.00000000
2449,GAR23,20131107,0,120,0.00000000,120,29991231,0.00000000
361,REG12,20190201,60,999999,0.01283333,1,20200201,0.00000000
34,DAG02,20160101,0,999999,17.50000000,1020,20190101,0.00000000
361,GAR03,20200201,0,999999,5.90000000,1440,29991231,0.00000000
361,GAR04,20190201,0,999999,15.40000000,1440,20200201,0.00000000
687,TAR01,20131023,0,999999,1.70000000,60,20140101,0.00000000
479,ZNDDAG1,20190101,0,999999,6.20000000,840,20200101,0.00000000
361,REG01AV,20120406,0,999999,0.05000000,1,20130501,0.00000000
34,36030,20160201,0,6,0.06833333,1,20190101,0.00000000
513,GARSTATDK,20200714,0,999999,10.00000000,1440,29991231,0.00000000
307,DAG01,20130101,0,999999,6.80000000,1440,20140101,0.00000000
2460,GAR14,20131112,0,999999,30.00000000,1440,29991231,0.00000000
479,EBBEHOUT,20190101,0,999999,0.02833333,1,20200101,0.00000000
479,ZNDDAG,20190101,0,170,0.03666667,1,20200101,0.00000000
762,TAR03,20131023,0,999999,3.80000000,660,29991231,0.00000000
90,TAR01,20130626,0,999999,0.02250000,1,20140121,0.00000000
361,REG09,20120405,0,999999,0.03833333,1,20130501,0.00000000
513,GARSTATDK,20140801,0,999999,10.50000000,1440,20200714,0.00000000
513,GARSTATWEE,20200714,0,999999,1.00000000,60,29991231,0.00000000
642,TAR7894,20140414,0,999999,0.01666667,1,29991231,0.00000000
1970,TAR08,20190101,60,999999,0.02333333,1,29991231,0.70000020
513,GARSTAT,20140801,0,999999,0.30000000,10,20200714,0.00000000
344,DAG02,20111123,0,999999,17.80000000,840,20120101,0.00000000
575,TAR01,20131024,0,999999,0.40000000,60,29991231,0.00000000
479,ZNDTWEE,20190101,0,999999,0.04583333,1,20200101,0.00000000
363,TC7,20050101,0,999999,0.01833333,1,20111231,0.00000000
855,TAR03A,20200918,5,1440,16.50000000,1435,29991231,0.00000000
855,TAR16,20200706,0,120,0.00450000,1,29991231,0.00000000
424,TAR02,20130101,6,999999,0.01666667,1,29991231,0.10000000
2449,GAR11,20131107,0,60,0.00000000,60,29991231,0.00000000
988,TER02,20131001,0,999999,0.00000000,60,29991231,0.00000000
2462,TER04,20131114,0,999999,0.40000000,12,29991231,0.00000000
479,ZNDEEN,20190101,0,999999,0.03666667,1,20200101,0.00000000
479,ZNDTWEE,20200101,0,999999,0.04666667,1,29991231,0.00000000
2062,PR01,20131030,0,999999,8.00000000,1440,29991231,0.00000000
2062,GAR09,20131030,0,999999,2.20000000,60,29991231,0.00000000
2449,TER14,20131107,0,999999,6.00000000,1440,29991231,0.00000000
479,ZNDDAG1,20200101,0,999999,6.30000000,840,29991231,0.00000000
2449,GAR11,20131107,120,180,1.00000000,60,29991231,0.50000000
855,TAR03A,20200717,0,5,0.00000000,5,20200918,0.00000000
203,TAR04,20120925,20,45,0.00800000,1,20121001,0.10000000
479,ZNDDAG,20190101,170,999999,0.00000000,1,20200101,6.23333390
957,TAR04,20131018,0,999999,1.30000000,60,29991231,0.00000000
228,TER01,20131008,4,999999,0.10000000,4,20131128,0.60000000
479,ZNDOVERIG2,20190101,0,999999,0.02833333,1,20200101,0.00000000
34,DAG03,20140801,0,999999,2.00000000,1440,20190101,0.00000000
114,TAR01,20120427,0,999999,0.10000000,6,20140722,0.00000000
1674,TAR03,20120305,0,999999,7.00000000,630,20120306,0.00000000
777,E,20200101,15,16,0.64000000,1,29991231,0.00000000
344,TAR03,20120101,0,999999,0.03883333,1,20130101,0.00000000
777,B,20200101,0,15,0.00000000,1,29991231,0.00000000
988,GAR03,20131001,0,999999,5.00000000,300,20131002,0.00000000
1970,TAR08,20190101,0,60,0.01166667,1,29991231,0.00000000
361,REG05,20130222,0,78,0.03833333,1,20130501,0.00000000
777,C,20200101,16,999999,0.04000000,1,29991231,0.64000000
58,TAR06,20120906,0,60,0.50000000,60,20140101,0.00000000
713,TER05,20131010,0,999999,3.50000000,1440,29991231,0.00000000
384,DMNCENTRUM,20120604,0,999999,0.02833333,1,29991231,0.00000000
513,PRSTATDK,20140801,0,999999,5.00000000,1440,29991231,0.00000000
826,DAG01,20121203,0,999999,3.80000000,720,20150101,0.00000000
2460,TER01,20131112,0,999999,2.40000000,60,29991231,0.00000000
777,D,20170101,0,15,0.00000000,1,20200101,0.00000000
777,D,20170101,15,16,0.53333333,1,20200101,0.00000000
777,E,20170101,16,999999,0.03333333,1,20200101,0.53333333
590,TAR01,20120307,0,999999,0.00000000,1,29991231,0.00000000
2460,GAR13,20131112,0,120,0.00000000,120,29991231,0.00000000
361,GAR01,20130101,0,36,1.00000000,36,20140201,0.00000000
193,NUL_TARIEF,20140227,0,999999,0.00000000,1,29991231,0.00000000
361,REG01AV,20130501,0,999999,0.05500000,1,20140201,0.00000000
74,TAR2,20140715,240,999999,2.50000000,480,29991231,3.50000000
345,GAR01,20131105,0,999999,0.02416667,1,20140401,0.00000000
503,503_PAMK,20131022,0,999999,2.50000000,60,20131023,0.00000000
777,E,20170101,15,16,0.53333333,1,20200101,0.00000000
2062,TER04,20131031,0,999999,1.70000000,58,29991231,0.00000000
34,AVOND01,20130101,0,999999,5.00000000,360,20190101,0.00000000
855,TAR16,20170403,120,999999,0.00000000,1,20200706,0.54999960
855,TAR14,20200706,0,999999,0.00450000,1,29991231,0.00000000
203,TAR04,20120905,0,30,0.00500000,1,20120925,0.00000000
2460,GAR09,20131112,0,999999,1.00000000,60,29991231,0.00000000
164,DAG01,20120214,0,999999,6.40000000,2880,20130101,0.00000000
377,TAR01,20120829,0,999999,0.10000000,5,20130101,0.00000000
1900,TAR03,20140731,15,999999,0.01416667,1,20140801,0.21250005
777,C,20130716,0,999999,0.02666667,1,20130903,0.00000000
394,HFD_ZONEB,20130626,120,240,0.02732200,1,20131001,1.77630000
777,B,20200101,16,999999,0.04000000,1,29991231,0.64000000
394,RDWTEST,20130627,2880,999999,6.45000000,60,20130901,10.04113904
2460,TER02,20131112,0,999999,20.00000000,1440,29991231,0.00000000
405,TAR02,20131018,0,999999,1.40000000,60,20140101,0.00000000
2462,GAR02,20131114,0,999999,12.50000000,1440,29991231,0.00000000
777,C,20170101,16,999999,0.03333333,1,20200101,0.53333333
1641,DAG01,20120515,0,999999,2.50000000,540,29991231,0.00000000
2062,TER13,20131105,0,999999,8.70000000,1440,29991231,0.00000000
114,GAR02,20150407,0,999999,11.00000000,660,20200715,0.00000000
2449,GAR46,20140901,0,999999,1.50000000,30,29991231,0.00000000
1900,TAR06,20131024,0,999999,0.35000000,30,29991231,0.00000000
632,TAR00,20130517,0,999999,0.00000000,1,29991231,0.00000000
861,TAR01,20120402,0,6,0.10000000,6,20130101,0.00000000
777,C,20170101,0,15,0.00000000,1,20200101,0.00000000
394,SHL_WK,20130625,0,999999,151.20000000,10080,20131006,0.00000000
2459,TER01,20131111,0,30,0.50000000,30,29991231,0.00000000
439,GORS,20131125,60,999999,0.03333333,1,20131128,0.49999980
717,DAG05,20121016,0,999999,2.50000000,600,20140313,0.00000000
398,NULL,20120425,0,999999,0.00000000,1,29991231,0.00000000
777,C,20170101,15,16,0.53333333,1,20200101,0.00000000
856,GAR01,20131213,0,999999,0.90000000,60,20140101,0.00000000
14,DAGK20E,20130916,0,999999,20.00000000,1440,29991231,0.00000000
114,GAR03,20200715,14,999999,0.02982456,1,29991231,0.00000000
267,TAR03,20140724,60,120,0.02333333,1,20141031,0.70000020
2460,GAR17,20131112,0,999999,25.00000000,1440,29991231,0.00000000
307,TAR02,20110101,240,9999,0.00000000,1,20120928,7.60000000
718,TAR01,20140101,0,999999,0.10000000,3,29991231,0.00000000
777,C,20200101,15,16,0.64000000,1,29991231,0.00000000
777,D,20170101,16,999999,0.03333333,1,20200101,0.53333333
448,TAR01,20120314,0,999999,0.08333333,2,20120315,0.00000000
2062,GAR24,20131104,0,999999,14.00000000,1440,29991231,0.00000000
777,B,20200101,15,16,0.64000000,1,29991231,0.00000000
642,TAR7893_DK,20140414,0,999999,6.00000000,720,29991231,0.00000000
267,TAR02,20140724,0,999999,0.01166667,1,20141031,0.00000000
164,DAG01,20130101,0,999999,7.60000000,2880,29991231,0.00000000
513,DAGK8E,20130918,0,999999,8.00000000,1440,29991231,0.00000000
297,TAR03,20121026,0,999999,0.37500000,60,29991231,0.00000000
58,TAR08,20120906,60,999999,0.02333333,1,20140101,0.70000000
642,TAR02,20120921,0,999999,0.01666667,1,20140414,0.00000000
424,TAR01,20120329,0,999999,0.20000000,6,20130101,0.00000000
772,TER03,20131002,0,999999,14.00000000,1440,20131023,0.00000000
642,TAR7892_DK,20140414,0,999999,6.00000000,720,29991231,0.00000000
2062,TER15,20131106,0,999999,4.80000000,1440,29991231,0.00000000
777,B,20170101,15,16,0.53333333,1,20200101,0.00000000
473,TAR01,20120425,300,999999,0.03666667,1,20140301,9.00000080
153,TAR4,20130101,0,300,0.04000000,1,20140106,0.00000000
642,TAR7891_DK,20140414,0,999999,8.00000000,720,29991231,0.00000000
938,TAR04,20131113,0,999999,2.00000000,240,29991231,0.00000000
575,TER01,20131017,0,999999,1.50000000,60,29991231,0.00000000
777,D,20200101,15,16,0.64000000,1,29991231,0.00000000
203,TAR04,20120925,0,20,0.00500000,1,20121001,0.00000000
203,TAR01,20130101,0,999999,0.03166667,1,29991231,0.00000000
777,C,20200101,0,15,0.00000000,1,29991231,0.00000000
177,DAG01,20120502,0,999999,4.00000000,720,29991231,0.00000000
2062,405_GAR01,20131021,0,999999,1.00000000,48,29991231,0.00000000
301,TAR04,20130128,0,999999,0.00416667,1,20140106,0.00000000
777,D,20200101,0,15,0.00000000,1,29991231,0.00000000
1900,TAR03,20131024,15,999999,0.10000000,7,20140731,0.20000000
983,GAR02,20131003,0,999999,2.10000000,60,20140101,0.00000000
114,GAR02,20200715,0,999999,10.00000000,720,29991231,0.00000000
2449,TER07,20131106,0,999999,2.00000000,60,29991231,0.00000000
34,36010,20160201,0,6,0.08333333,1,20190101,0.00000000
2462,TER05,20131114,0,999999,0.30000000,12,29991231,0.00000000
546,GAR02,20200715,0,999999,12.00000000,1440,29991231,0.00000000
546,GAR02,20131008,0,999999,12.00000000,960,20200715,0.00000000
518,GAR02,20130930,0,999999,20.00000000,1140,29991231,0.00000000
2448,GAR52,20131128,0,999999,6.00000000,1440,29991231,0.00000000
777,E,20200101,0,15,0.00000000,1,29991231,0.00000000
777,E,20170101,0,15,0.00000000,1,20200101,0.00000000
153,TAR3,20120101,30,999999,0.00000000,1,20130101,1.14999990
717,DAG03,20140313,0,999999,12.50000000,600,20140314,0.00000000
545,DAG01,20121010,0,999999,1.60000000,240,29991231,0.00000000
505,GAR04,20131218,0,999999,1.60000000,60,29991231,0.00000000
777,B,20170101,16,999999,0.03333333,1,20200101,0.53333333
2449,GAR19,20131107,90,120,1.30000000,30,29991231,1.20000000
344,TAR03,20130101,0,999999,0.03950000,1,20140101,0.00000000
1783,TAR05,20131024,0,999999,4.00000000,660,29991231,0.00000000
355,GAR04,20131002,0,999999,5.00000000,1440,20131009,0.00000000
90,DAG01,20130626,0,999999,8.10000000,720,20140121,0.00000000
2449,GAR21,20131107,120,999999,1.50000000,60,29991231,0.00000000
402,TAR04,20120222,0,999999,15.70000000,720,29991231,0.00000000
228,TER01,20131128,0,999999,0.50000000,17,29991231,0.00000000
777,E,20200101,16,999999,0.04000000,1,29991231,0.64000000
995,TER04,20200715,0,999999,3.50000000,1440,29991231,0.00000000
2459,GAR19,20131111,0,999999,16.00000000,1440,29991231,0.00000000
1900,TAR04,20131024,0,8,0.50000000,8,20140731,0.00000000
